"PER_ID";"PER_TITEL";"PER_VOORNAMEN";"PER_TUSSENVOEGSELS";"PER_ACHTERNAAM";"SCHRIJVER";"GEBOORTEDATUM";"GEBOORTEPLAATS";"STERFDATUM";"STERFPLAATS"
"7615";"";"A.";"";"Moonen";"A. Moonen";"28-08-1937";"Rotterdam";"24-01-2007";"Rotterdam"
"182692";"";"Philippe";"";"Vancraynest";"Philippe Vancraynest";"28-08-1956";"";"";""
"71774";"";"Esteban";"";"López";"Esteban López";"29-08-1931";"";"27-09-1996";""
"20088";"";"Jacques";"";"Kruithof";"Jacques Kruithof";"29-08-1947";"Rotterdam";"07-03-2008";"Amsterdam"
"77448";"";"Henri";"";"Borel";"Henri Borel";"23-11-1869";"Dordrecht";"31-08-1933";"Den Haag ('s-Gravenhage)"
"182990";"";"Albert";"";"Perdeck";"Albert Perdeck";"23-04-1888";"";"29-08-1973";""
"77768";"";"J.F.";"";"Oltmans";"J.F. Oltmans";"01-09-1806";"";"29-01-1854";"Steenderen"
"2544";"";"Theo";"van";"Doesburg";"Theo van Doesburg";"30-08-1883";"Utrecht";"07-03-1931";"Davos"
"183281";"";"Jeanne";"van de";"Putte";"Jeanne van de Putte";"30-08-1907";"";"25-05-1930";""
"183056";"";"Koningin";"";"Wilhelmina";"Koningin Wilhelmina";"31-08-1880";"";"28-11-1962";""
"69729";"";"Fernand";"van den";"Oever";"Fernand van den Oever";"30-08-1912";"";"";""
"31827";"";"Ben";"";"Cami";"Ben Cami";"30-08-1920";"Durham";"15-11-2004";"Aalst"
"87";"";"Ton";"van";"Reen";"Ton van Reen";"30-08-1941";"Waalwijk";"";""
"78407";"";"Marcel";"";"Matthijs";"Marcel Matthijs";"11-01-1899";"Oedelem";"30-08-1964";"Brugge"
"182693";"";"Leo";"";"Vercruyssen";"Leo Vercruyssen";"31-08-1922";"";"";""
"182694";"";"Willem";"";"Mooyman";"Willem Mooyman";"31-08-1925";"";"";""
"183185";"";"Amaat";"";"Burssens";"Amaat Burssens";"01-09-1897";"";"Tussen 01-01-1983 en 31-12-1983";""
"96621";"";"Leo";"";"Klatser";"Leo Klatser";"01-09-1916";"";"12-10-2000";""
"182695";"";"Christine";"";"Meyling";"Christine Meyling";"01-09-1925";"Hengelo";"29-03-1983";"Amstelveen"
"182744";"";"Hugo";"";"Raspoet";"Hugo Raspoet";"02-11-1940";"";"";""
"80346";"";"Huub";"van";"Haren";"Huub van Haren";"02-11-1955";"";"";""
"92641";"";"Jan";"van der";"Hoeven";"Jan van der Hoeven";"03-11-1929";"Assebroek";"18-12-2014";"Brugge"
"16205";"";"Gerard";"van";"Emmerik";"Gerard van Emmerik";"03-11-1955";"";"";""
"187";"";"Judith";"";"Herzberg";"Judith Herzberg";"04-11-1934";"Amsterdam";"";""
"1171";"";"Willem";"van";"Toorn";"Willem van Toorn";"04-11-1935";"Amsterdam";"";""
"1269";"";"Hans";"";"Kok";"Hans Kok";"01-01-1939";"";"";""
"18704";"";"Frans";"";"Hoppenbrouwers";"Frans Hoppenbrouwers";"02-01-1940";"Valkenswaard";"21-11-2013";"Valkenswaard"
"70152";"";"Gerard";"";"Diels";"Gerard Diels";"03-01-1897";"Amsterdam";"19-10-1956";""
"183254";"";"Jak.";"";"Rietema";"Jak. Rietema";"09-01-1879";"";"06-02-1970";""
"90647";"";"Jos";"";"Kunst";"Jos Kunst";"03-01-1936";"";"18-01-1996";""
"6815";"";"Peter";"";"Ghyssaert";"Peter Ghyssaert";"03-01-1966";"Wilrijk";"";""
"53883";"";"Nienke";"van";"Hichtum";"Nienke van Hichtum";"13-02-1860";"Westdongeradeel";"09-01-1939";"Hilversum"
"97809";"";"Fernand";"";"Handtpoorter";"Fernand Handtpoorter";"04-01-1933";"Poperinge";"05-08-2007";""
"183243";"";"J.J.";"de";"Stoppelaar";"J.J. de Stoppelaar";"11-12-1884";"";"05-01-1945";""
"71171";"";"W.A.";"";"Paap";"W.A. Paap";"21-10-1856";"";"06-01-1923";""
"1162";"";"Anja";"";"Meulenbelt";"Anja Meulenbelt";"06-01-1945";"Utrecht";"";""
"4813";"";"Hester";"";"Knibbe";"Hester Knibbe";"06-01-1946";"Harderwijk";"";""
"10556";"";"Herman";"";"Portocarero";"Herman Portocarero";"06-01-1952";"Antwerpen";"";""
"89729";"";"Lolo";"";"Houbein";"Lolo Houbein";"07-01-1934";"";"";""
"7600";"";"Henk";"van";"Zuiden";"Henk van Zuiden";"07-01-1951";"Apeldoorn";"";""
"86744";"";"Luc";"";"Pay";"Luc Pay";"07-01-1953";"";"";""
"182992";"";"Annie";"";"Winkler-Vonk";"Annie Winkler-Vonk";"08-01-1909";"";"29-08-1993";""
"16142";"";"Ivo";"";"Michiels";"Ivo Michiels";"08-01-1923";"Mortsel";"07-10-2012";"Le Barroux"
"1215";"";"Jacqueline";"van der";"Waals";"Jacqueline van der Waals";"26-06-1868";"Den Haag ('s-Gravenhage)";"29-04-1922";"Amsterdam"
"182596";"";"Robert M.";"";"Boer";"Robert M. Boer";"29-04-1947";"";"";""
"183046";"";"Frans";"";"Netscher";"Frans Netscher";"30-04-1864";"";"19-11-1923";""
"111135";"";"Cyriel";"";"Verschaeve";"Cyriel Verschaeve";"30-04-1874";"";"08-11-1949";"Hall"
"182962";"";"Jef";"";"Notermans";"Jef Notermans";"30-04-1898";"";"26-07-1987";""
"5030";"";"J.";"";"Visser-Roosendaal";"J. Visser-Roosendaal";"30-04-1899";"";"20-03-1990";""
"182912";"";"Jacob";"";"Hiegentlich";"Jacob Hiegentlich";"30-04-1907";"";"18-05-1940";""
"66320";"";"Albert";"";"Vogel";"Albert Vogel";"02-03-1924";"";"30-04-1982";""
"58440";"";"Albert";"";"Westerlinck";"Albert Westerlinck";"17-02-1914";"";"30-04-1984";""
"182784";"";"Guilliam";"van";"Nieuwelandt";"Guilliam van Nieuwelandt";"Tussen 01-01-1584 en 31-12-1584";"";"Tussen 01-01-1635 en 31-12-1635";""
"182895";"";"B.";"van";"Meurs";"B. van Meurs";"30-04-1835";"";"30-04-1915";""
"182976";"";"Valeer";"van";"Kerkhove";"Valeer van Kerkhove";"30-04-1919";"";"08-08-1982";""
"424";"";"Cor Ria";"";"Leeman";"Cor Ria Leeman";"30-04-1919";"Rijsbergen";"13-07-1991";"Lier"
"12677";"";"Co";"'t";"Hart";"Co 't Hart";"30-04-1929";"";"06-07-2015";"Maassluis"
"23511";"";"Anton";"";"Gerits";"Anton Gerits";"30-04-1930";"";"";""
"182896";"";"F.V.";"";"Toussaint van Boelaere";"F.V. Toussaint van Boelaere";"18-02-1875";"";"30-04-1947";""
"33587";"";"Mohamed";"";"El-Fers";"Mohamed El-Fers";"30-04-1950";"";"";""
"235405";"";"Marc";"";"Galle";"Marc Galle";"11-09-1930";"Denderleeuw";"13-04-2007";"Gent"
"235408";"";"Nico";"";"Gunzburg";"Nico Gunzburg";"02-09-1882";"";"Tussen 01-01-1984 en 31-12-1984";""
"235409";"";"Alex";"";"Gutteling";"Alex Gutteling";"03-09-1884";"Bondowoso";"12-11-1910";"Driebergen"
"235410";"";"Maurits";"de";"Doncker";"Maurits de Doncker";"Tussen 01-01-1903 en 31-12-1903";"";"04-11-1903";""
"235412";"";"Anna";"";"Germonprez";"Anna Germonprez";"23-11-1866";"";"Tussen 01-01-1957 en 31-12-1957";""
"235425";"";"Ad.";"";"Herckenrath";"Ad. Herckenrath";"02-06-1879";"";"04-06-1958";""
"8319";"";"Koos";"";"Geerds";"Koos Geerds";"07-09-1948";"Ureterp";"";""
"35140";"";"Jac.";"van";"Looy";"Jac. van Looy";"13-09-1855";"Haarlem";"24-02-1930";""
"7921";"";"J.W.";"";"Schulte Nordholt";"J.W. Schulte Nordholt";"Tussen 01-01-1920 en 31-12-1920";"";"Tussen 01-01-1995 en 31-12-1995";""
"77153";"";"Frans";"";"Deschoemaeker";"Frans Deschoemaeker";"08-09-1954";"";"";""
"19823";"";"";"";"Hildebrand";"Hildebrand";"13-09-1814";"";"13-03-1903";""
"15178";"";"Hendrik";"";"Conscience";"Hendrik Conscience";"03-12-1812";"Antwerpen";"10-09-1883";"Elsene"
"13909";"";"Lucette M.";"";"Oostenbroek";"Lucette M. Oostenbroek";"09-09-1948";"";"";""
"183064";"";"Pieter";"van der";"Meer de Walcheren";"Pieter van der Meer de Walcheren";"10-09-1880";"Utrecht";"16-12-1970";"Breda"
"183117";"";"E.J.";"";"Hasebroek";"E.J. Hasebroek";"04-04-1811";"Leiden";"12-09-1887";"Amersfoort"
"90244";"";"Anthonie";"";"Donker";"Anthonie Donker";"08-09-1902";"Rotterdam";"26-12-1965";"Amsterdam"
"16187";"";"Saskia";"van";"Rijnswou";"Saskia van Rijnswou";"10-09-1966";"";"";""
"2310";"";"L.";"";"Kombrink";"L. Kombrink";"11-09-1907";"Genemuiden";"26-04-1996";"Zwolle"
"182991";"";"Henri";"van";"Leeuwen";"Henri van Leeuwen";"12-09-1894";"";"29-08-1987";""
"182701";"";"Gust";"van";"Brussel";"Gust van Brussel";"12-09-1924";"Antwerpen";"20-05-2015";"Antwerpen"
"182997";"";"Toos";"";"Blom";"Toos Blom";"13-09-1896";"";"09-09-1986";""
"73569";"";"Herman";"";"Korteling";"Herman Korteling";"13-09-1898";"Deventer";"30-09-1994";"Deventer"
"183009";"";"Jan Willem";"";"Overeem";"Jan Willem Overeem";"02-09-1942";"";"10-10-1979";""
"183034";"";"Eric";"van der";"Steen";"Eric van der Steen";"14-09-1907";"Alkmaar";"03-11-1985";"Amsterdam"
"18222";"";"Harry G.M.";"";"Prick";"Harry G.M. Prick";"13-09-1925";"Roermond";"14-09-2006";"Maastricht"
"64909";"";"Oscar";"";"Timmers";"Oscar Timmers";"13-09-1931";"Heerlen";"02-03-2018";""
"182945";"";"Edward B.";"";"Koster";"Edward B. Koster";"14-09-1861";"";"03-07-1937";""
"19394";"";"P.A.";"";"Daum";"P.A. Daum";"03-08-1850";"Den Haag ('s-Gravenhage)";"14-09-1898";"Laag-Soeren"
"182793";"";"François";"";"Pauwels";"François Pauwels";"25-10-1888";"";"08-01-1966";""
"182500";"";"Gerd";"";"Segers";"Gerd Segers";"09-01-1938";"";"";""
"7206";"";"Wessel";"te";"Gussinklo";"Wessel te Gussinklo";"09-01-1941";"Utrecht";"";""
"71560";"";"A.";"";"Marja";"A. Marja";"08-03-1917";"Oude Leije";"10-01-1964";"Den Haag ('s-Gravenhage)"
"7076";"";"Bas";"";"Heijne";"Bas Heijne";"09-01-1960";"Nijmegen";"";""
"183057";"";"Margaretha";"van";"Oostenrijk";"Margaretha van Oostenrijk";"10-01-1480";"";"01-12-1530";""
"17691";"";"E.B.";"de";"Bruyn";"E.B. de Bruyn";"10-01-1905";"";"27-11-1999";""
"34901";"";"Lucienne";"";"Stassaert";"Lucienne Stassaert";"10-01-1936";"Antwerpen";"";""
"90054";"";"August";"";"Vermeylen";"August Vermeylen";"12-05-1872";"Brussels Hoofdstedelijk Gewest";"10-01-1945";"Brussels Hoofdstedelijk Gewest"
"59928";"";"John";"";"O'Mill";"John O'Mill";"11-01-1915";"Breda";"13-09-2005";"Breda"
"182502";"";"Passchier";"";"Stouthamer";"Passchier Stouthamer";"11-01-1899";"";"Tussen 01-01-1971 en 31-12-1971";""
"183245";"";"C.P.";"";"Tiele";"C.P. Tiele";"16-12-1830";"";"11-01-1902";""
"182795";"";"Hendrik";"van der";"Wal";"Hendrik van der Wal";"04-11-1880";"";"11-01-1937";""
"182503";"";"Guus";"";"Dijkhuizen";"Guus Dijkhuizen";"11-01-1937";"Amsterdam";"20-10-2013";"Velp"
"3550";"";"Karel";"";"Soudijn";"Karel Soudijn";"11-01-1944";"";"";""
"182504";"";"Frans";"";"Mink";"Frans Mink";"11-01-1950";"";"";""
"182794";"";"Hilarion";"";"Thans";"Hilarion Thans";"12-01-1884";"";"10-01-1963";""
"86983";"";"Alain";"";"Teister";"Alain Teister";"12-01-1932";"Amsterdam";"06-02-1979";""
"67385";"";"F.C.";"";"Terborgh";"F.C. Terborgh";"14-01-1902";"Den Helder";"26-02-1981";"Linho Sintra"
"74880";"";"Emiel";"";"Van Hemeldonck";"Emiel Van Hemeldonck";"29-11-1897";"";"13-01-1981";""
"1498";"";"Jacques";"";"Hamelink";"Jacques Hamelink";"12-01-1939";"Driewegen";"";""
"182505";"";"Christiaan";"te";"Winkel";"Christiaan te Winkel";"12-01-1942";"";"";""
"60670";"";"Paul";"";"Lemmens";"Paul Lemmens";"12-01-1954";"";"";""
"182796";"";"Pieter";"";"Rabus";"Pieter Rabus";"12-12-1660";"";"13-01-1702";""
"235427";"";"Sarvaes";"";"Daems";"Sarvaes Daems";"04-06-1838";"";"30-07-1903";""
"235416";"";"Jos. J.";"";"Gielen";"Jos. J. Gielen";"26-09-1898";"";"06-08-1981";""
"235414";"";"A.J.";"de";"Bull";"A.J. de Bull";"11-12-1823";"";"24-11-1888";""
"235415";"";"Mimi Hamminck";"";"Schepel";"Mimi Hamminck Schepel";"14-12-1839";"";"25-09-1930";""
"235421";"";"Prudens";"van";"Duyse";"Prudens van Duyse";"17-09-1804";"";"13-11-1859";""
"235419";"";"Bertus";"";"Meijer";"Bertus Meijer";"26-11-1900";"";"27-09-1980";""
"235417";"";"J.";"";"Everts jr.";"J. Everts jr.";"17-10-1878";"";"27-09-1945";""
"235413";"";"Richard";"de";"Cneudt";"Richard de Cneudt";"24-11-1877";"";"29-01-1959";""
"235411";"";"Ton";"";"Veugen";"Ton Veugen";"06-11-1939";"";"14-02-1979";""
"235428";"";"Robert";"";"Franquinet";"Robert Franquinet";"05-06-1915";"Amby";"30-05-1979";"Maastricht"
"235432";"";"Willem";"van";"Herckenrode";"Willem van Herckenrode";"13-06-1893";"";"Tussen 01-01-1992 en 31-12-1992";""
"235430";"";"M.";"";"Blijsta-van der Meulen";"M. Blijsta-van der Meulen";"08-06-1900";"";"Tussen 01-01-1988 en 31-12-1988";""
"235431";"";"C.";"";"Don";"C. Don";"11-06-1913";"";"Tussen 01-01-1981 en 31-12-1981";""
"235434";"";"Fré";"";"Dommisse";"Fré Dommisse";"Tussen 01-01-1900 en 31-12-1900";"";"13-06-1971";""
"235436";"";"Arie";"";"Gelderblom";"Arie Gelderblom";"16-06-1945";"";"Tussen 01-01-1992 en 31-12-1992";""
"235442";"";"Frits";"";"Dalenoord";"Frits Dalenoord";"21-06-1919";"";"01-01-1985";""
"235445";"";"Karel";"de";"Busschere";"Karel de Busschere";"27-06-1912";"";"";""
"11736";"";"Rob";"";"Nieuwenhuys";"Rob Nieuwenhuys";"30-06-1908";"Semarang";"08-11-1999";"Amsterdam"
"36019";"";"Jacob Israël";"de";"Haan";"Jacob Israël de Haan";"31-12-1881";"Smilde";"30-06-1924";"Jeruzalem"
"235447";"";"Aty";"";"Greshoff-Brunt";"Aty Greshoff-Brunt";"01-07-1887";"";"22-07-1987";""
"235449";"";"Arnold";"";"Clerx";"Arnold Clerx";"02-07-1897";"";"Tussen 01-01-1968 en 31-12-1968";""
"68330";"";"Jan Hein";"";"Donner";"Jan Hein Donner";"06-07-1927";"";"Tussen 01-01-1988 en 31-12-1988";"Amsterdam"
"235453";"";"H.B.";"";"Fortuin";"H.B. Fortuin";"09-07-1911";"";"Tussen 01-01-1976 en 31-12-1976";""
"235457";"";"W.J.";"ten";"Hoet";"W.J. ten Hoet";"Tussen 01-01-1823 en 31-12-1823";"";"17-07-1897";""
"235435";"";"Jan";"ten";"Brink";"Jan ten Brink";"15-06-1834";"";"19-07-1901";""
"70547";"";"Theo J.";"van der";"Wal";"Theo J. van der Wal";"14-09-1910";"Maastricht";"26-07-1984";""
"42035";"";"Hans";"";"Faverey";"Hans Faverey";"14-09-1933";"Paramaribo";"08-07-1990";""
"20060";"";"Leo Henri";"";"Ferrier";"Leo Henri Ferrier";"14-09-1940";"Paramaribo";"";""
"7682";"";"Martine";"";"Carton";"Martine Carton";"01-09-1944";"";"";""
"48856";"";"Willem";"de";"Mérode";"Willem de Mérode";"02-09-1887";"Spijk";"Tussen 22-05-1939 en 21-05-1939";"Eerbeek"
"183060";"";"Frank";"";"Valkenier";"Frank Valkenier";"02-09-1907";"Tilburg";"10-12-1999";"Tilburg"
"19358";"";"Johan";"";"Daisne";"Johan Daisne";"02-09-1912";"";"09-08-1978";""
"68595";"";"Jaap";"";"Verduyn";"Jaap Verduyn";"02-09-1945";"";"";""
"12515";"";"Barend";"de";"Graaff";"Barend de Graaff";"03-09-1898";"";"Tussen 01-01-1983 en 31-12-1983";""
"182822";"";"Lucas";"";"Schermer";"Lucas Schermer";"05-09-1688";"";"10-02-1711";""
"86940";"";"Peter";"van";"Steen";"Peter van Steen";"05-09-1904";"";"30-03-1972";""
"69576";"";"Herman";"";"Verhaar";"Herman Verhaar";"03-09-1944";"Den Haag ('s-Gravenhage)";"28-05-2010";"Rijswijk"
"183033";"";"Johan";"";"Huyts";"Johan Huyts";"04-09-1897";"";"02-11-1995";""
"7868";"";"Jos";"";"Vandeloo";"Jos Vandeloo";"05-09-1925";"Zonhoven";"05-10-2015";"Mortsel"
"3";"";"Han G.";"";"Hoekstra";"Han G. Hoekstra";"04-09-1906";"Den Haag ('s-Gravenhage)";"15-04-1988";"Amsterdam"
"56886";"";"Dick";"";"Ouwendijk";"Dick Ouwendijk";"04-09-1907";"Delft";"01-03-1990";""
"32539";"";"Marie";"";"Hüsing";"Marie Hüsing";"Tussen 04-09-1909 en 04-09-1909";"";"Tussen 01-01-1995 en 31-12-1995";""
"91952";"";"Freddi";"";"Smekens";"Freddi Smekens";"04-09-1949";"";"";""
"183310";"";"H.";"";"Hollidee";"H. Hollidee";"10-06-1848";"";"05-09-1908";""
"12255";"";"Margaretha";"";"Ferguson";"Margaretha Ferguson";"05-09-1920";"Arnhem";"Tussen 06-05-1992 en 09-05-1992";"Vietnam"
"183002";"";"Johannes";"van";"Vloten";"Johannes van Vloten";"18-01-1818";"";"21-09-1883";""
"182846";"";"Dick";"";"Steenkamp";"Dick Steenkamp";"21-09-1924";"";"09-03-1980";""
"182995";"";"Edmond";"van";"Offel";"Edmond van Offel";"14-04-1871";"Antwerpen";"05-09-1959";"'s-Gravenwezel"
"182507";"";"Walter";"";"Haesaert";"Walter Haesaert";"13-01-1935";"";"";""
"79125";"";"Cyriel";"";"Verleyen";"Cyriel Verleyen";"04-11-1914";"";"13-01-1983";""
"14137";"";"Wim";"";"Kan";"Wim Kan";"15-01-1911";"Scheveningen";"08-09-1983";"Nijmegen"
"28036";"";"Etty";"";"Hillesum";"Etty Hillesum";"15-01-1914";"Middelburg";"30-11-1943";"Auschwitz"
"64052";"";"A.J.";"";"Teychiné Stakenburg";"A.J. Teychiné Stakenburg";"15-01-1918";"";"03-11-1985";""
"57070";"";"Lieven";"";"Rens";"Lieven Rens";"15-01-1925";"";"";""
"67493";"";"Tsjêbbe";"";"Hettinga";"Tsjêbbe Hettinga";"15-01-1949";"Burgwerd";"07-03-2013";"Leeuwarden"
"182799";"";"Julius";"";"Vuylsteke";"Julius Vuylsteke";"10-11-1836";"";"16-01-1903";""
"103167";"";"Jan";"";"Vandamme";"Jan Vandamme";"16-01-1923";"";"";""
"182801";"";"G.W.";"";"Lovendaal";"G.W. Lovendaal";"11-02-1847";"";"18-01-1939";""
"12131";"";"Dirk";"";"Verbruggen";"Dirk Verbruggen";"16-01-1951";"";"";""
"182800";"";"Albert";"van";"Hoogenbemt";"Albert van Hoogenbemt";"01-03-1900";"";"17-01-1964";""
"71529";"";"Annie";"";"Salomons";"Annie Salomons";"26-06-1885";"Rotterdam";"16-01-1980";""
"182860";"";"Tom";"";"Naastepad";"Tom Naastepad";"17-01-1921";"";"25-03-1996";""
"23257";"";"Gerrit";"";"Achterberg";"Gerrit Achterberg";"20-05-1905";"Langbroek";"17-01-1962";"Leusden"
"183246";"";"A.";"";"Vloemans";"A. Vloemans";"12-11-1898";"";"17-01-1982";""
"201842";"";"Wiebe";"";"Buddingh'";"Wiebe Buddingh'";"15-01-1957";"Dordrecht";"";""
"182508";"";"Cornelis";"";"Waegemaekers";"Cornelis Waegemaekers";"18-01-1951";"";"";""
"60129";"";"Heleen";"";"Kernkamp-Biegel";"Heleen Kernkamp-Biegel";"10-06-1922";"Bussum";"18-01-2001";"Amersfoort"
"70378";"";"Wim";"van";"Helden";"Wim van Helden";"19-01-1906";"";"05-08-1997";""
"182509";"";"Herman";"van";"Snick";"Herman van Snick";"19-01-1914";"";"";""
"182510";"";"Gerard";"";"Fieret";"Gerard Fieret";"19-01-1924";"Den Haag ('s-Gravenhage)";"22-01-2009";"Den Haag ('s-Gravenhage)"
"67946";"";"Libera";"";"Carlier";"Libera Carlier";"19-01-1926";"Nijvel";"25-04-2007";""
"182802";"";"Frans";"";"Mijnssen";"Frans Mijnssen";"28-02-1872";"";"20-01-1954";""
"75561";"";"Willem";"";"Hessels";"Willem Hessels";"19-06-1906";"";"Tussen 01-01-1949 en 31-12-1949";""
"235458";"";"Hedwig";"";"Verlinde";"Hedwig Verlinde";"21-07-1945";"Moorsele";"12-10-2009";""
"235459";"";"Cor";"";"Don";"Cor Don";"11-06-1191";"";"21-07-1981";""
"235460";"";"J.K.";"van";"Eerbeek";"J.K. van Eerbeek";"22-07-1898";"";"Tussen 01-01-1937 en 31-12-1937";""
"235461";"";"Anton";"";"Erwich";"Anton Erwich";"07-08-1904";"";"27-07-1979";""
"235467";"";"Willem Berend";"";"H.";"Willem Berend H.";"09-08-1943";"";"";""
"235472";"";"Willem";"";"Arondeus";"Willem Arondeus";"22-08-1894";"";"Tussen 01-01-1943 en 31-12-1943";""
"235455";"";"Geert";"";"Grub";"Geert Grub";"23-08-1896";"Turnhout";"12-07-1980";"Kapellen"
"235475";"";"Rudolf";"van";"Lier";"Rudolf van Lier";"24-08-1914";"";"Tussen 01-01-1987 en 31-12-1987";""
"235446";"";"Charles M.";"van";"deventer";"Charles M. van deventer";"01-07-1860";"";"27-08-1931";""
"235464";"";"Oskar";"van der";"Hallen";"Oskar van der Hallen";"28-08-1903";"";"Tussen 01-01-1979 en 31-12-1979";""
"235486";"";"P.C.A.";"";"Geyl";"P.C.A. Geyl";"";"";"Tussen 01-01-1966 en 31-12-1966";""
"235478";"";"Lucas";"de";"Heere";"Lucas de Heere";"Tussen 01-01-1534 en 31-12-1534";"";"29-08-1584";""
"235482";"";"Rob";"";"Gererds";"Rob Gererds";"01-01-1903";"";"04-09-1981";""
"235477";"";"Jacques";"";"Gans";"Jacques Gans";"07-12-1907";"";"26-08-1972";""
"235484";"";"Ida";"";"Heijermans";"Ida Heijermans";"09-12-1866";"";"Tussen 01-01-1943 en 31-12-1943";""
"235429";"";"Frank";"";"Gericke";"Frank Gericke";"06-06-1488";"";"14-12-1976";""
"235474";"";"Hendrik";"";"Cramer";"Hendrik Cramer";"23-07-1884";"";"17-12-1944";""
"235488";"";"H.J.";"de";"Roy van Zuyderwijn";"H.J. de Roy van Zuyderwijn";"19-12-1927";"";"";""
"235470";"";"Gerben";"";"Colmjon";"Gerben Colmjon";"16-08-1899";"";"25-12-1972";""
"235492";"";"Eline";"";"Capit";"Eline Capit";"26-12-1921";"";"Tussen 01-01-1997 en 31-12-1997";""
"235496";"";"Bert";"";"Brouwers";"Bert Brouwers";"06-11-1937";"";"";""
"235499";"";"Cynthia";"";"Lenige";"Cynthia Lenige";"06-11-1755";"";"Tussen 01-01-1780 en 31-12-1780";""
"235500";"";"Joan";"de";"Brune";"Joan de Brune";"Tussen 01-01-1588 en 31-12-1588";"";"07-11-1658";""
"235502";"";"Margot";"";"Vos";"Margot Vos";"10-11-1891";"";"Tussen 01-01-1985 en 31-12-1985";""
"235490";"";"Jacques";"";"Fieuws";"Jacques Fieuws";"22-12-1930";"";"10-11-1979";""
"235468";"";"Lucie";"";"Broedelet";"Lucie Broedelet";"10-08-1875";"";"12-11-1969";""
"236137";"";"Ad";"";"Fransen";"Ad Fransen";"20-04-1955";"Nijmegen";"";""
"236140";"";"Chris";"van";"Dijk";"Chris van Dijk";"30-04-1984";"";"";""
"63761";"";"Harry";"";"Scholten";"Harry Scholten";"21-09-1936";"Voorschoten";"18-01-1987";"Leidschendam-Voorburg"
"182698";"";"Geeraard-Jan";"";"Dodd";"Geeraard-Jan Dodd";"Tussen 01-01-1821 en 31-01-1821";"";"";""
"90118";"";"Willem";"";"Brandt";"Willem Brandt";"06-09-1905";"Groningen";"29-04-1981";"Bussum"
"97768";"";"Jean Louis";"";"Pisuisse";"Jean Louis Pisuisse";"06-09-1880";"";"26-11-1927";""
"13341";"";"Anny";"";"Matti";"Anny Matti";"06-09-1929";"";"03-09-1995";""
"183001";"";"Pieter";"";"Vreede";"Pieter Vreede";"08-10-1750";"";"21-09-1837";""
"183198";"";"Godelieve";"";"Melis";"Godelieve Melis";"21-09-1930";"";"";""
"183199";"";"E.G.";"van";"Heusden";"E.G. van Heusden";"22-09-1900";"";"";""
"57888";"";"F.R.";"";"Boschvogel";"F.R. Boschvogel";"22-09-1902";"";"19-01-1994";""
"183200";"";"Felicia";"";"Brand";"Felicia Brand";"22-09-1935";"";"";""
"183201";"";"Rene";"";"Solleveld";"Rene Solleveld";"22-09-1947";"";"";""
"1225";"";"Leni";"";"Saris";"Leni Saris";"23-09-1915";"Rotterdam";"09-12-1999";"Rotterdam"
"182712";"";"Wim";"";"Notenboom";"Wim Notenboom";"23-09-1941";"";"";""
"183317";"";"A.N.";"van";"Pellecom";"A.N. van Pellecom";"05-12-1783";"";"29-09-1849";""
"182713";"";"Karel";"";"Boullart";"Karel Boullart";"23-09-1943";"";"";""
"183014";"";"Johan";"";"Rham";"Johan Rham";"23-09-1943";"";"19-10-1967";""
"29903";"";"Alexander";"";"Cohen";"Alexander Cohen";"27-09-1864";"Leeuwarden";"01-11-1961";""
"182791";"";"Remy C.";"van de";"Kerckhove";"Remy C. van de Kerckhove";"25-09-1921";"";"02-01-1958";""
"182985";"";"P.L.";"";"Tak";"P.L. Tak";"24-09-1848";"";"24-08-1907";""
"182946";"";"Herman";"";"Roelvink";"Herman Roelvink";"24-09-1883";"";"05-07-1957";""
"13351";"";"Rita";"";"Demeester";"Rita Demeester";"26-09-1946";"";"29-01-1993";""
"183202";"";"S.C.";"";"Greup-Roldanus";"S.C. Greup-Roldanus";"24-09-1893";"";"";""
"33453";"";"Patricia";"";"Lasoen";"Patricia Lasoen";"25-09-1948";"Brugge";"";""
"182813";"";"";"";"Rixt";"Rixt";"27-09-1887";"";"31-01-1979";""
"31031";"";"Anne";"";"Schipper";"Anne Schipper";"25-09-1957";"Rotterdam";"";""
"1898";"";"Evert";"";"Kuijt";"Evert Kuijt";"19-01-1939";"";"";""
"94215";"";"Julius";"";"Hoste";"Julius Hoste";"23-01-1848";"";"28-03-1933";""
"182511";"";"Daniel";"de";"Lange";"Daniel de Lange";"20-01-1919";"";"";""
"182803";"";"Ida";"";"Sipora";"Ida Sipora";"09-04-1935";"";"21-01-1964";""
"5661";"";"Bob";"";"Polak";"Bob Polak";"20-01-1947";"Amsterdam";"";""
"48965";"";"Janneke";"";"Jonkman";"Janneke Jonkman";"20-01-1978";"";"";""
"183030";"";"A.";"";"Werumeus Buning";"A. Werumeus Buning";"21-01-1846";"";"02-11-1933";""
"183250";"";"";"";"Tony";"Tony";"29-06-1835";"";"21-01-1874";""
"182804";"";"Jos.";"";"Panhuijsen";"Jos. Panhuijsen";"13-05-1900";"Tilburg";"21-01-1986";""
"67684";"";"Herwig";"";"Hensen";"Herwig Hensen";"22-01-1917";"Antwerpen";"24-05-1989";"Berchem"
"18457";"";"Gerard";"";"Nijenhuis";"Gerard Nijenhuis";"22-01-1932";"";"";""
"74513";"";"Helma";"";"Wolf-Catz";"Helma Wolf-Catz";"31-05-1900";"";"22-01-1979";""
